Yelp URL,Rating,Date,Review Text,image URL,Generated Review
https://www.yelp.com/biz/somisomi-las-vegas-5,5,3/10/2022,"I wasn't sure what to expect honestly, but I was in for a great surprise!! I ordered an upside down milk tea with custard. It was so delicious. We also ordered taiyaki with custard, cheese, and Nutella. The cheese was by far the winner!! I'd say it's like a fish shaped grilled cheese. I can't even rave enough about it. It was so simple but so good. I would definitely recommend this place. The stage is friendly. The place is bright and clean. Not a lot of seating so definitely good for take out.","https://s3-media0.fl.yelpcdn.com/bphoto/zudkw5CBDt6BO3y0AJDk-A/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/V0aqWq-arLExR4hv3lvRnA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/L_33wdy7w8RRy2ks_b1GcQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/GKvr_cNJsFnLdx6O9seRIQ/o.jpg
","i'm not sure whether I would rate this place as a place to go to or not come to visit i'm still a little lost. i ate here again, and again! i can tell you that its the most amazing dessert ever in world and it tastes so good and so good. 1 of 30 tibetan desserts in bangkok - food.com"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,3/20/2022,"Holy cow-worth all the hype!!!! Best dessert on the south side of LV. I don't even know what to compare it too but those little fish come things are a little crunchy, a little soft and a lot delicious. Very clean, love the vibes. Vegetarian friendly Good services, no complaints","https://s3-media0.fl.yelpcdn.com/bphoto/iW8iwQMKAJVw-0pVdZQ72w/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/QKxcCeHo-s2PJRoLkiR9PQ/o.jpg","i was like the dipped in a hot chocolate with hot cream with peanut butter sauce if you like chocolate, try this one"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,6/6/2022,Perfect little ice cream portion. And love the extra waffle on top. It's cute and delicious.,https://s3-media0.fl.yelpcdn.com/bphoto/X96ltIYzAYWO_o-9K3-ynQ/o.jpg,"a photo of an ice cream cone with a topping on it,"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,6/29/2022,"My wife wanted to try this place. The place is small but really how big does it need to be. The menu has a few great selections and it is great to see the likes of red bean as an option. The smells are wonderful, the art on the wall matches. This is a great treat for the whole family. Recommend.",https://s3-media0.fl.yelpcdn.com/bphoto/dmz3P0du6Q4pn0_w8YB6WA/o.jpg,"el pasadi, flÃ³reo  oyoto cologne emrico en crisi esta foto encontrada en el precio del munch en la fotografa o el que es obtudo de la idna o a pu quÃ© o"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,6/13/2022,I love this place! The ice cream is delicious and fish with Nutella is my favorite. The staff is always friendly and professional.,https://s3-media0.fl.yelpcdn.com/bphoto/f4S8RMvkEJj7nRoHHfMtyw/o.jpg,yum yum
https://www.yelp.com/biz/somisomi-las-vegas-5,5,1/2/2022,"This was my first time visiting this location. Somisomi has been one of my fave spots for soft serve ever since they opened their first location in Chinatown. Even on a cold day, I crave it! Service isn't much different from the Chinatown location and there was practically no wait when my sister and I arrived around 3 pm. Their soft serve is on the creamier side. I find their flavors subtle and not overly sweet, which is typically how I prefer my desserts. I love that they keep flavors on rotation so I get to try something a little different every time I visit. The taiyaki is light and crisp on the outside. Not at all cakey as I've experienced with other places that also serve it. Serving size is also huge! I'm sure I've had to share one most of the time. You can also purchase the taiyaki without the soft serve and just have the fillings in it. The custard filling is my favorite!",https://s3-media0.fl.yelpcdn.com/bphoto/5HEc6oZIJN1Wz-99y7IDuw/o.jpg,"i like the idea of having a ice cream sandwich with a cream sauce, however i don't really like the flavor"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,5/11/2022,"With summer right around the corner, this would be a great spot to beat the heat and satisfy your sweet tooth. I ordered the Ah-boong upside down style with Nutella filling, choose the Thai tea/Oreo swirl flavor, topped it off with crushed Oreos and garnished with a strawberry. Best decision ever! Would highly recommend!",https://s3-media0.fl.yelpcdn.com/bphoto/RXGd8yXiaxSvHi4uKPWwCg/o.jpg,"a cze, the best desserts for a vegetarian octopus"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,3/23/2022,"Love this place, cool options and good options for those not too adventurous. Tasty ice cream so fresh and I had the coffee float with sesame ice cream DELICIOUS!",https://s3-media0.fl.yelpcdn.com/bphoto/94XnpNuQTVub52CFhrCtlQ/o.jpg,"Describe the appearance of the dessert, and the overall impression you are left with"
https://www.yelp.com/biz/somisomi-las-vegas-5,4,6/29/2022,Pretty cool place to try. I tried a few of the different fillings in the Taiyaki. Custard was yummy.,https://s3-media0.fl.yelpcdn.com/bphoto/ZCAR7lRg9zTCRSlu337alg/o.jpg,"i'm not a dessert fan, but i love the cinnamon waffles that you get at the bakery"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,4/14/2022,Fun and affordable dessert shop! We enjoyed our visit. Definitely a cute place to bring the family. We ordered upside down ah-boong with Thai tea soft serve. It was delicious! Definitely going to recommend this place to my friends.,https://s3-media0.fl.yelpcdn.com/bphoto/R4E-ud9DSMBlX2tH9Z5hTA/o.jpg,ice cream with a strawberry sauce
https://www.yelp.com/biz/somisomi-las-vegas-5,4,1/1/2022,"Such a magical little treat! I got the milk tea soft serve and the taro filled taiyaki. Soft serve was tasteless, but the taiyaki was amazing! I'll probably stick to ordering taiyakis from here going forward. Give them a try!",https://s3-media0.fl.yelpcdn.com/bphoto/VPaCf57_i0w4kewgJY0euw/o.jpg,"u00f4;dou, s, ti l?n? l, s, hn g o p  n"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,5/30/2022,Such a cute little dessert spot for ice cream and taiyaki. You can watch the process of how the fish dessert is made. The flavor of soft serve were interesting like black sesame or Thai tea and ube. Definitely will be coming back!!,https://s3-media0.fl.yelpcdn.com/bphoto/GZ-xwEhTJ2sEZr0f61OO8g/o.jpg, what are you going to do with it? i'm not going to use this again!
https://www.yelp.com/biz/somisomi-las-vegas-5,4,3/12/2022,"The korean icecream here is delicious! You'll find a few Asian favorites on the menu such as Ube, Thai Tea & Matcha. They have Strawberry & Oreo flavors to name a few. I loved how adorable the pancake fishes are! My only complaint is seating... there is very limited seating here & I wouldn't recommend this place for a meet up on a busy evening. Unfortunately my family had to stand as we tried to enjoy each other's company and we really couldn't. I wish there were regular tables so people can converse.","https://s3-media0.fl.yelpcdn.com/bphoto/mOcfdNXh1dC4LE41-QDkbw/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/Dz5neIF3efuNXY-7HEte6A/o.jpg","a great dessert, but be prepared to wait if you order a panna cotta the dessert in hong kong has some of the best ice cream in the world"
https://www.yelp.com/biz/somisomi-las-vegas-5,5,3/15/2022,Sooo good! Love when the fish waffle is kind of soft and chewy instead of hard and crunchy. Ice cream and toppings are delicious! Love it here!!!,https://s3-media0.fl.yelpcdn.com/bphoto/V1nenctbgFjsJ2r6ZZxQmw/o.jpg,i'm going on an extra-long trip to a city you never want to visit
https://www.yelp.com/biz/scooptopia-phoenix,3,7/28/2022,"I was on a mission to find halo halo on our stop in phx. The one they make at scooptopia is beautiful, just not the proportions I'm used to. Halo halo is difficult because everyone's got their preferences for sure, so every family makes it totally different. Lots of ice, missing creamy goodness and more of that purple deliciousness that is ube ice cream. If you're a lover of the textured ice and jelly preserves this is gonna be your jam. It satisfied my craving but I also stopped at the market before getting home to pick up more ube ice cream.",https://s3-media0.fl.yelpcdn.com/bphoto/eOtT6ktSI4I9HadlMZI0vQ/o.jpg,.ads to your list of favourite foods based on the food you liked
https://www.yelp.com/biz/scooptopia-phoenix,4,3/10/2022,"Not a bad spot if you're craving ice cream! As a disclaimer, I did not visit the store in person, nor have I tried the halo-halo, so I'm unable to comment on those. I ordered some ice cream from here through Grubhub and it came cold, creamy, and tasty. I liked the cookies and cream flavor, which was fresh! Unfortunately they ran out of the strawberry flavor, and they ended up substituting it with strawberry + cheesecake (it was roughly the same, it just had cheesecake chunks in it). I appreciated them calling me first to confirm that I was ok with the change, and they wrote an apology on the delivery bag containing my food, which was quite sweet. Overall, I would come back to have more of the ice cream, as the service and food were both great!",https://s3-media0.fl.yelpcdn.com/bphoto/iDJrwCzU-PsyJLRSgQuW3Q/o.jpg,ice cream with cookie dough and cream cheese floats on top of an ice cream cone
https://www.yelp.com/biz/scooptopia-phoenix,1,4/16/2022,"the store is filled with a lot of nothing. i got oreo boba there and it was straight ass. It tastes like oreos in water, with hints of PEANUT BUTTER and milk. the tapioca boba texture was like a ball that was hella tore up. i wouldn't recommend getting boba there. and there wasn't boba pricing ANYWHERE. additionally my girl got a double scoop 8oz of ice cream in a plastic cup it was about 7 dollars. the portion is unrealistically small. i would just get a pint of ice cream from a store.","https://s3-media0.fl.yelpcdn.com/bphoto/euVWxi-tuieXDxf3SNWDmg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/ZWLc0GASLCvOMltiuIf6rw/o.jpg","free photoshop for all your social media and image sharing purposes  a photo of some delicious pastries in a safte â€?no more slackers, syrup"
https://www.yelp.com/biz/churn-phoenix-3,5,7/3/2022,"Great every single time we go! It was hot waiting outside in the line, but worth it. The winner is always Vietnamese coffee, I got an Affogato this time. Their twist on it includes vanilla & Vietnamese coffee scoops, espresso, float style w/a Mexican coke add. Wouldn't think coffee and coke would work, but it does! They have rotating seasonal specials, this time around it included peaches and honey & apple pie, amongst other flavors. We had a large group of about 11 and everyone was happy! Great little back patio. The only downside is there is no inside seating, so it's way hot in the AZ heat to enjoy your cone outside, even with the misters on.",https://s3-media0.fl.yelpcdn.com/bphoto/omif5Keu6x2fARJahiUlqQ/o.jpg,i was so happy to find this place when we were traveling to san antonio and we stopped for the weekend at the yelp
https://www.yelp.com/biz/churn-phoenix-3,4,6/25/2022,"Pro-tip: Expect a line. There's no place to eat inside. They offer samples. You can split one scoop into two mini scoops for more flavors. For the floats, they give you the rest of the soda in the bottle/can. Highlights: The pricing is really affordable for someone who wants a double or triple scoop since one scoop is $5 and it's only $1 more for 2x the ice cream or $2 more for 3x the ice cream. The ice cream is good quality and the flavors are distinct as well. Lowlights: It would be nice if they had indoor seating or even a larger space so people in line don't have to wait outside in the heat. They only have 12 flavors and a lot of them are the basic chocolate/vanilla/butter pecan type of flavors.",https://s3-media0.fl.yelpcdn.com/bphoto/MTNZQWqlcyTKhDgJNN14SQ/o.jpg,"a white plate with ice cream, two mini donuts, two cookies, a few raspberries, and some sugar."
https://www.yelp.com/biz/churn-phoenix-3,5,6/11/2022,My favorite ice cream place in town because the ice cream is so creamy and delicious and peanut butter is a permanent flavor option. The single scoop is a generous portion and I could have been fine with a kid's scoop if I had realized sooner that was an option. Excellent topping choices too and I can't wait to try the pretzel cone when I'm in the mood. I love the seating area out back especially at night. I do avoid coming here on the weekends - I could deal with the long line but parking is just impossible.,"https://s3-media0.fl.yelpcdn.com/bphoto/KuFyvZCd-XDEKBMjFudoag/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/TmJbocpD5zk7FACeIA75wA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/dYs46Ui-gI3dG3Eh7ryCyQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/zji-TNzZe0fD2UpqORi_LA/o.jpg",i've been here twice and it's ok i love this frozen dessert shop a frozen yogurt store in a mall.  ice cream at latte and coffee bar at the hotel
https://www.yelp.com/biz/churn-phoenix-3,5,7/6/2022,We love ice cream and this place lived up to our expectations and more so. It was very creamy. The milkshakes were good too.,"https://s3-media0.fl.yelpcdn.com/bphoto/D9O4TC8JpzaGn2Dlb_RdHQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/Gs9D9Kn7FaQu6NWe8-biOw/o.jpg","a dessert or dessert-inspired dessert for you, your friend, or your family. i'm writing this review of a place called chana charoo, a chinese ice cream place in st lua"
https://www.yelp.com/biz/churn-phoenix-3,4,7/2/2022,Everything inside this cute little ice-cream whop is amazing! If isn't too hot visit the patio area en enjoy your ice-cream there! Pretty nice vibes and the ice-cream flavors are,https://s3-media0.fl.yelpcdn.com/bphoto/aWZ-ey46FZqIQHnvfFd21Q/o.jpg,"i went to the bar, and a burger sucked"
https://www.yelp.com/biz/churn-phoenix-3,5,6/5/2022,"Super cute ice cream parlor. Great customer service, the woman behind the counter was friendly and encouraged me to try flavors while I decided. The ice cream was so good. Very smooth and everything tasted great.",https://s3-media0.fl.yelpcdn.com/bphoto/GLa1tcyzvR9esopwWv_Y9w/o.jpg,A frozen dessert with a chocolate milkshake
https://www.yelp.com/biz/donut-bar-las-vegas,5,6/4/2022,"On every stage is a moment for you to shine, as you glow pass along that love and passion for someone else to cherish and celebrate. If your ever in old town, down town Las Vegas stop in for a donut and some coffee. What goes better than these two phrases coffee and donuts? Great I'm glad that your paying attention. Now this ordinary shop might seem dilapidated because it's ""downtown,"" but just walk through the door and enjoy the beauty. Now make sure and get here before around noon time because when the donuts are done; so are the staff for the day. Could you contemplating waiting for the perfect donut for another day. Perhaps not, so forget not having that conversation and get here early. As you walk in the store it's usual standing room only. It's the post pandemic now, so their are no longer any mask restrictions or standing six feet apart. No longer are there rules for how many to can in the store at one time too. Make sure not to push and shove, await your turn for that perfect moment when you get to pick your favorite donuts. Tap your foot or look up at the menu, the moments tick down till it's your turn to have donuts. Can you feel the urge building inside of you? It's almost go time, all those in front of you have been taken care of. Being GO time. You clam up and don't know what you want. Let's calm down and pick one of everything please, as you drool over the glass! You will have no trouble picking out what you want. My favorite is the maple bar with ""real bacon,"" on top. The friendly staff will waste no time making sure you are happy with your donuts decisions. It was national donut day, yes we need a day to come together and share circular moments among those in our lives. Mark the calendar for next year or be the life of the party and just bring a dozen in to everyone. Donuts please, yes. The donuts here are far beyond a donut. The creative charm and joy that makes them possible is exceptional. As you stare through the glass such choices; once you try one you will be back for the one that you did not try. Let your inhibitions go. Coffee and donuts all in the same place. Happy is here until they lock the doors. Get here early to enjoy the best selections of the day before they are gone. It's always happy even if you have to wait in line. Explore there menu options on your phone. As the line dwindles down it's getting closer to your turn be ready! Oh you were not ready! Did you just get stumped up because of the bombardment of choices. Deep breaths! Now that your on your way to making the day a little more fun and special. Sip your coffee, eat that spectacular donut and make a donut moment.","https://s3-media0.fl.yelpcdn.com/bphoto/v6UAJUysH_6GhIJyHrcU1Q/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/sWoCu9nCqAw-d2phVxkJSg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/WXFp_Sex58fTdWg5h3S-tA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/QwbvzCZE7YujCBgeg_3NBg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/vaOB4boXrS5NHe4YAv7a7A/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/g_CFOYikNwRcIhQ3VZE31A/o.jpg
","Describe the look of your dessert with words. i would try it. a review of an item youâ€™ve purchased on elreds i like the idea of this photo challenge. the best frozen hot fudge sundaes  get your fix of the latest music trends by watching a playlist while drinking a coffee and trying to find new songs, you might just be getting the taste for it"
https://www.yelp.com/biz/donut-bar-las-vegas,5,5/26/2022,"Still a great place. This time I took my daughter here. I had the apple fritter and she had a special donut of the day. I noticed they have pop tart ""donuts"". I didn't get one as I wasn't in the mood for that much extra sugar. Great place always busy but with friendly staff.",https://s3-media0.fl.yelpcdn.com/bphoto/Gm-6srs_5y8ww-i2qMxZrw/o.jpg,a list of the best ice cream places to go for a late night snack
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/18/2022,"My only regret here was not buying more donuts to eat later throughout the day. I had seen a lot of people posting on TikTok and YouTube, and I must say that the hype was real. There was ample street parking on the road fronting the shop. I didn't notice any free stalls, just the pay by phone/kiosk, but finding open stalls was not a problem. There was no line on the Thursday morning when I went, and it looked like every flavor was still in stock at the time. There is only limited seating inside, but there are tables outside in a courtyard behind the shop if you leave through the back door. I tried the creme brulee and birthday cake donuts. The crunch of the sugar on the creme brulee was surprising. There was an audible and crisp snap with each bite. The birthday cake doughnut was also good, but could have used a little more birthday cake flavor. I'm looking forward to going back. Next time, I'll leave with significantly more donuts.",https://s3-media0.fl.yelpcdn.com/bphoto/q5YGA373ZU4yYqSOBCOWGA/o.jpg,The best way to describe a dessert.
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/19/2022,Wow! That is what both my wife and I said when we walked into the Donut Bar! We viewed some of the most interesting donuts and pastries we have ever seen! We wanted to buy one of everything! We found ourselves drooling at these beautiful creations because we had arrived early for brunch next door at Carson's Kitchen and they weren't open yet. Sometimes it pays to be early! The two ladies behind the counter were very nice and helpful with suggestions. We have discovered that the cinnamon rolls are a must at the Donut Bar! The salted caramel donut was very good as was the creme brulee. We are looking forward to coming back to try the Oreo Donut and a delicious-looking creation with fresh strawberries on it!,https://s3-media0.fl.yelpcdn.com/bphoto/-Ztx2axqTKd3GWj8qduigQ/o.jpg,
https://www.yelp.com/biz/donut-bar-las-vegas,4,6/12/2022,A little over hyped but indulgent nonetheless. The grilled cheese was sinfully delicious and the other goodies were definitely full of sugar. Everything you'd expect from a donut shop. The kid freebies were a nice Elmo-y touch which I appreciate since the tab can get up there. Enjoyed the visit and worth a stop if your driving by.,"https://s3-media0.fl.yelpcdn.com/bphoto/y26eA4HrNLCuf-If8VxyKQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/pCa0udLktHLKivWCrcUkeg/o.jpg","Donuts and donuts, a donut, donut, or donut yuhuuu chinese dumplings with ice cream, strawberries, and white chocolate on a stick, haha"
https://www.yelp.com/biz/donut-bar-las-vegas,4,4/6/2022,"Now when I'm in old town this doughnut shoo will be one of my stops.. I had the best Chai lattes and doughnut. I haven't been able to find another Chai latte as good as theirs. I had my first creme Brule doughnut here and it was good, but wish it was a tad bit bigger to get that crunch.","https://s3-media0.fl.yelpcdn.com/bphoto/rHZoQIPH9T9tX2mLn17ENg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/JV7IlKiwFXjCAWg851O6kw/o.jpg","    i am a fan of frozen donuts, frozen breads and all kinds of food, so if it's not in my city, I will have to drive down the street and stop for a doughnut"
https://www.yelp.com/biz/donut-bar-las-vegas,5,7/10/2022,"Amazing donuts!!! If you're in Las Vegas you must stop and try this donut shop. The French toast donut and PB& J we're my favorite. The staff was friendly and very helpful. I even got to meet the owners. They were working right along side the staff, saying hello and goodbye to everyone, and making sure everyone was happy and enjoyed the donuts. I will definitely be coming back here.",https://s3-media0.fl.yelpcdn.com/bphoto/JHr6jeBDS3Jlq2e-SQ6Qnw/o.jpg,The most beautiful dessert shop in the world
https://www.yelp.com/biz/donut-bar-las-vegas,4,7/11/2022,"I liked this place but I think it comes down to what you were raised on. I think Krispy Kreme is trash because I grew up on Shipleys. Shipleys has the best yeast donut to Me. This place the yeast is gigantic and a lil heavier but there glazes are really good hear. They are at a premium price but I will say the donuts are large. Lots of cool flavors to try, I wish the Pop tart one had actual pop tart filling but that's asking a lot. A lovely young lady in line with me suggested the French toast joint so consider it if you come. Nice way to stretch your legs in the morning if your staying on Fremont and wake your crew up with donuts.",https://s3-media0.fl.yelpcdn.com/bphoto/NfEPf1wmZmOcFp967gA6HA/o.jpg,"a slurp of dessert in a photo, and why"
https://www.yelp.com/biz/donut-bar-las-vegas,5,1/25/2022,The two women who helped me out in the front were very friendly and kind. They went back to grab more information on the vegan donuts and were a delight to talk to. They very generous and kind enough to add a couple of ones on the house. (Which they didn't have to do!!) The staff and I will enjoy these so much!! Thank you guys and much love! P.S THE DONUTS ARE AMAZING!!!,https://s3-media0.fl.yelpcdn.com/bphoto/W8yaNU2bxTuCXSEO481Q5A/o.jpg, I'm surprised by the selection of desserts here. There are so many to choose from.
https://www.yelp.com/biz/donut-bar-las-vegas,3,5/24/2022,I had the apple fritter and blood orange (which was a special this week). Definitely not the best donuts in the world. Apple fritter was overcooked and it just had a small amount of apple in the middle. The blood orange icong was GREAT but there was so much bland dough to the doughnut it was hard to enjoy. I wanted to try the french toast donut but they only have that on the weekend.,"https://s3-media0.fl.yelpcdn.com/bphoto/lWxh4pDG01TkU1Oko4i-gw/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/2jHs9qd0bU4ByGwpt3Ajug/o.jpg",Yummy! free dessert and dessert shop
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/4/2022,"This is the best donut shop I have ever been to. The donuts are fresh, delicious, and a combination of amazing flavors! I HIGHLY recommend! And the staff is beyond friendly and nice!","https://s3-media0.fl.yelpcdn.com/bphoto/aqIo9blXzSnEx9EorC4gIQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/_lMR6VA0McZaDZmZ-VLmRg/o.jpg",i love how you can put a few extra ingredients and flavors into your desserts without the price eat your way through the festival
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/18/2022,Stopped by this place on 4/18/22 and just got a basic donut with vanilla glaze. This donut was huge and anything but basic. They have huge donuts and an amazing selection. They are open until they sell out. So come early and treat yo self.,https://s3-media0.fl.yelpcdn.com/bphoto/9FPEQZiWGsFdFl0vVlU60g/o.jpg,"a nuthouse-inspired deli and bakery serving up the best hot & sweet, cold, slap, and yum desserts"
https://www.yelp.com/biz/donut-bar-las-vegas,2,5/14/2022,"We got there right as they opened on Saturday as we were expecting freshly made donuts. The employees were friendly and helped us decide on what to get. We went with a Boston cream, blueberry poptart donut, maple bacon cinnamon roll, oreo cake donut, donut grilled cheese, creme Bru Lee, and the Nutella donut. The Boston cream was average nothing special, it was nice and airy and the had a good cream ratio. The blueberry poptart donut was cool but again nothing special. The cinnamon roll was overbaked but the very center was good. The oreo cake donut was good as long as you got a bite full of oreo. The donut grilled cheese was massive and was pretty good I think. It came with a Sriracha dipping sauce. I forgot to snag a pic of it. The creme Bru Lee was very underwhelming it just tasted like a plain donut with filling. The Nutella donut was good but I didn't really taste the Nutella. I gave this place 2 stars because I was expecting so much more due to its rating but for the most part I was disappointed. Maybe I'm just not a donut person.",https://s3-media0.fl.yelpcdn.com/bphoto/7XOgRAVeCNo0NuW__oR9RA/o.jpg,"a photo of a dessert, dessert box, or dish"
https://www.yelp.com/biz/donut-bar-las-vegas,5,2/12/2022,Staff was super friendly and amazing. The split strawberry was absolutely delicious and looks beautiful. Got a cappuccino that just topped off the whole experience. If you're in the downtown area I definitely recommend stopping by.,https://s3-media0.fl.yelpcdn.com/bphoto/gPlIQXUPf0MjwniG6IuwAg/o.jpg,i like this place
https://www.yelp.com/biz/donut-bar-las-vegas,5,6/18/2022,ABSOLUTELY AMAZING!!!! We started our morning with a walk to check out the area and found bliss. Neither my wife or I are big donut fans but The Donut Bar changed our minds. Beyond delicious and so light/fluffy despite the massive size of the Homer and Chocolate Euphoria. The perfect way to start your morning when exploring the city!!,"https://s3-media0.fl.yelpcdn.com/bphoto/aND5ZspH4wrlrg0bNFnUZA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/rxiSJRJL6hG_vMhjVOwy4Q/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/yd0U-YqaHMdiNuTDnuJvMg/o.jpg","if you have taste buds, look at the dessert menu for suggestions, or just a recommendation try it out, it's delicious a sweet treat ice cream with blue flavor a bakery on the north side of town where a lot of people are visiting"
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/7/2022,"A-MAZING!!! Best to drive and park in back, or Uber, walk from Fremont street was fine but a little ways, however, it's a must!!!! All the donuts we got were delicious. We cut them all up and shared and that was worth it to try all of them. Paired with a nitro brew.....WOW, we were in heaven. Staff is beyond nice, helpful and offered perfect suggestions. Get here early, we came at 1030ish and selection was getting small, but plenty for us. When your done head down the street to the container park!!!!!","
https://s3-media0.fl.yelpcdn.com/bphoto/07P12HHXObIeQdzyQgnc9A/o.jpg",This was the best ice cream I have ever had.
https://www.yelp.com/biz/donut-bar-las-vegas,5,3/14/2022,"Wanted to grab the kids some donuts before they woke up and this place was a short walk from my hotel. I was expecting a line around the corner, like the one in SD every weekend, but lucky me i was 3rd in line. All of the creations looked soo good and it was hard choosing but my ultimate favorite was the creme brulee donut!. Once you crack thru that candy shell, that yummy custard oozes out and it's heaven! I also got an americano to go. I was in and out in less than 10 minutes, which is not typical. A must try!","https://s3-media0.fl.yelpcdn.com/bphoto/bGUL7f4-tPheFcrbeenJ1Q/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/BexJHjlFmqgNxa6yXNSPEQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/uCbf4zPfhSCpwmxLGrinLQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/l1FOj0kdVldGBnlN1T6VMA/o.jpg","iâ€™ve tried this on three occasions now and so far it was delicious. i want to buy a pancake and some pastries a. pg 9 of dr. alex - drew has a new blog at the zoo, and says he's a fan of kobey's slibness and wants a chocolate cupcake can i find some cookies here?"
https://www.yelp.com/biz/donut-bar-las-vegas,5,5/3/2022,"Super delicious donuts, friendly service. It's almost like a meal and I was full after just one donut.",https://s3-media0.fl.yelpcdn.com/bphoto/2ytenqXtngfN0vQtB1bDRg/o.jpg,"It's a dessert with chocolate sauce, nuts, caramel, bananas, and cream cheese on a biscuit"
https://www.yelp.com/biz/donut-bar-las-vegas,5,1/10/2022,"My girlfriend and I have been eyeing this place for a while and finally went down to Fremont street to get some breakfast. These donuts look absolutely amazing! I prefer my donuts denser since it feels much more filling when I eat them so seeing these amazing donuts was a site for sore eyes! I ordered the old fashioned because I really enjoy the taste of those types of donuts. The vanilla bean icing is subtle, but I enjoyed how simply sweet it is. The poppa tart was really great though with the amazing, airy dough, sweet vanilla glaze, and deep chocolate mousse filling. Don't eat this alone because it is hefty and takes a lot of stomach and sweet tolerance to get through it all! I can't wait to go back for a small breakfast or snack to try that apple fritter!","https://s3-media0.fl.yelpcdn.com/bphoto/lAIsJ22aQuJZyz4Q95p0zQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/c4DUsNn1AnoUhdm_zOBnTQ/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/MbXz9_nvDtXkwjSJcxjLYw/o.jpg","4 steps to write a good review for a bakery What does that look like? There are a lot of choices here, but you can get something besides a frozen yogurt with toppings."
https://www.yelp.com/biz/donut-bar-las-vegas,5,5/28/2022,Donut selection was awesome- something for everyone! Seating section/bar inside. Donuts not too sweet - perfect!,"https://s3-media0.fl.yelpcdn.com/bphoto/4A0GV0M3mgmVeYlReRlqbw/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/tRr1n7GN8Q-ffBGByM7Xhw/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/_AHKXl91ewbmHofPqfM0cQ/o.jpg","yelp rethinking the cookie shop to make a burger i love the idea of creating the perfect dessert and serving it in the perfect location for you to enjoy it with friends can eat a lot of chocolate, and it is hard to resist the temptations of chocolate, ha"
https://www.yelp.com/biz/donut-bar-las-vegas,4,1/11/2022,"I came here for one thing and one thing only: the big poppa tart! They had a strawberry one (I think) and a smores one, so I went the smores route. It was a good donut! Soft dough with a chocolate and graham cracker filling. I appreciated that it wasnt too sweet despite all the things on it and how big it was! I'm not sure if it's a 5 star donut shop since, while the big poppa tart is unique, the flavors and quality is about the same as other donut shops I've been to (not a bad thing!), so I guess I'll have to come back and try more donuts and see how those are!",https://s3-media0.fl.yelpcdn.com/bphoto/K8p-ntEi_nOy4xKj9YBafQ/o.jpg,"There's a lot of options to choose from with this app, but it's difficult to find what you want"
